"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Farar V.; Mohr F.; Legrand M.; Lamotte D'Incamps B.; Cendelin J.; Leroy J.; Abitbol M.; Bernard V.; Baud F.; Fournet V.; Houze P.; Klein J.; Plaud B.; Tuma J.; Zimmermann M.; Ascher P.; Hrabovska A.; Myslivecek J.; Krejci E.","Farar, Vladimir (36522453800); Mohr, Franziska (55174601900); Legrand, Marie (55326156200); Lamotte D'Incamps, Boris (6506878261); Cendelin, Jan (6603791252); Leroy, Jacqueline (7202448063); Abitbol, Marc (7006554613); Bernard, Veronique (7005278614); Baud, Frédéric (7103151554); Fournet, Vincent (37025959700); Houze, Pascal (7004373474); Klein, Jochen (7404604441); Plaud, Benoit (56257189800); Tuma, Jan (35303694000); Zimmermann, Martina (7201476498); Ascher, Philippe (7005770873); Hrabovska, Anna (9744608600); Myslivecek, Jaromir (56765526900); Krejci, Eric (7003648021)","36522453800; 55174601900; 55326156200; 6506878261; 6603791252; 7202448063; 7006554613; 7005278614; 7103151554; 37025959700; 7004373474; 7404604441; 56257189800; 35303694000; 7201476498; 7005770873; 9744608600; 56765526900; 7003648021","Near-complete adaptation of the PRiMA knockout to the lack of central acetylcholinesterase","2012","Journal of Neurochemistry","122","5","","1065","1080","15","27","10.1111/j.1471-4159.2012.07856.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865324037&doi=10.1111%2fj.1471-4159.2012.07856.x&partnerID=40&md5=b5c5e7838a69560bb23dcc657d8613d5","Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France; First Medical Faculty, Institute of Physiology, Charles University, Prague, Czech Republic; Pharmakologisches Institut für Naturwissenschaftler, Universität Frankfurt, Frankfurt, Germany; Neurophysique et Physiologie, CNRS UMR 8119, Université Paris Descartes, Paris, France; Department of Pathophysiology, Faculty of Medicine, Charles University, Pilsen, Czech Republic; INSERM UMRS 952, CNRS UMR 7224, Université Pierre et Marie Curie, Paris, France; Groupe Hospitalier Lariboisière-Saint Louis, Université Paris, Paris Diderot, Paris, France; Faculty of Pharmacy EA4463, C-TAC, Université Paris Descartes, Paris, France; Service d'Anesthésie Réanimation Chirurgicale, Université Paris-Est Créteil and Assistante Publique, HAôpitaux de Paris, Créteil, France; Physiologie Cérébrale, CNRS UMR 8118, Université Paris Descartes, Paris, France; Department of Pharmacology and Toxicology, Faculty of Pharmacy, Comenius University, Bratislava, Slovakia; Laboratory of Physiology, Institute of Health Studies, Liberec, Czech Republic","Farar V., Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France, First Medical Faculty, Institute of Physiology, Charles University, Prague, Czech Republic; Mohr F., Pharmakologisches Institut für Naturwissenschaftler, Universität Frankfurt, Frankfurt, Germany; Legrand M., Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France; Lamotte D'Incamps B., Neurophysique et Physiologie, CNRS UMR 8119, Université Paris Descartes, Paris, France; Cendelin J., Department of Pathophysiology, Faculty of Medicine, Charles University, Pilsen, Czech Republic; Leroy J., Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France; Abitbol M., Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France; Bernard V., INSERM UMRS 952, CNRS UMR 7224, Université Pierre et Marie Curie, Paris, France; Baud F., Groupe Hospitalier Lariboisière-Saint Louis, Université Paris, Paris Diderot, Paris, France; Fournet V., INSERM UMRS 952, CNRS UMR 7224, Université Pierre et Marie Curie, Paris, France; Houze P., Faculty of Pharmacy EA4463, C-TAC, Université Paris Descartes, Paris, France; Klein J., Pharmakologisches Institut für Naturwissenschaftler, Universität Frankfurt, Frankfurt, Germany; Plaud B., Service d'Anesthésie Réanimation Chirurgicale, Université Paris-Est Créteil and Assistante Publique, HAôpitaux de Paris, Créteil, France; Tuma J., Department of Pathophysiology, Faculty of Medicine, Charles University, Pilsen, Czech Republic; Zimmermann M., Pharmakologisches Institut für Naturwissenschaftler, Universität Frankfurt, Frankfurt, Germany; Ascher P., Physiologie Cérébrale, CNRS UMR 8118, Université Paris Descartes, Paris, France; Hrabovska A., Department of Pharmacology and Toxicology, Faculty of Pharmacy, Comenius University, Bratislava, Slovakia; Myslivecek J., First Medical Faculty, Institute of Physiology, Charles University, Prague, Czech Republic, Laboratory of Physiology, Institute of Health Studies, Liberec, Czech Republic; Krejci E., Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France","E. Krejci; Centre d'Etude de la Sensorimotricité, Université Paris Descartes, CNRS UMR 8194, Paris, France; email: eric.krejci@parisdescartes.fr","","","14714159","","JONRA","22747514","English","J. Neurochem.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84865324037"
"Li X.-Y.; Zhang J.; Dai J.-P.; Liu X.-M.; Li Z.-W.","Li, Xiang-Yuan (55718139900); Zhang, Jian (56034161900); Dai, Jia-Pei (7401678917); Liu, Xiang-Ming (7409292016); Li, Zhi-Wang (36063699100)","55718139900; 56034161900; 7401678917; 7409292016; 36063699100","Actions of bis(7)-tacrine and tacrine on transient potassium current in rat DRG neurons and potassium current mediated by KV4.2 expressed in Xenopus oocyte","2010","Brain Research","1318","","","23","32","9","8","10.1016/j.brainres.2009.12.047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76449103390&doi=10.1016%2fj.brainres.2009.12.047&partnerID=40&md5=3e71642564ff99220aa0216c4ad226d1","Institute for Electronics and Informatics, South-Central University for Nationalities, Wuhan, 430074, China; Department of Physiology, Medical College, Shenzhen University, Shenzhen, 518052, China; School of Pharmacy, South-Central University for Nationalities, Wuhan, 430074, #708 Mingyuan Road, China; Wuhan Institute for Neuroscience and Neuroengineering, South-Central University for Nationalities, Wuhan, 430074, China","Li X.-Y., Institute for Electronics and Informatics, South-Central University for Nationalities, Wuhan, 430074, China; Zhang J., Department of Physiology, Medical College, Shenzhen University, Shenzhen, 518052, China; Dai J.-P., Wuhan Institute for Neuroscience and Neuroengineering, South-Central University for Nationalities, Wuhan, 430074, China; Liu X.-M., School of Pharmacy, South-Central University for Nationalities, Wuhan, 430074, #708 Mingyuan Road, China; Li Z.-W., School of Pharmacy, South-Central University for Nationalities, Wuhan, 430074, #708 Mingyuan Road, China","X.-M. Liu; School of Pharmacy, South-Central University for Nationalities, Wuhan, 430074, #708 Mingyuan Road, China; email: liu.xiangming@263.net","","","00068993","","BRREA","20043893","English","Brain Res.","Article","Final","","Scopus","2-s2.0-76449103390"
"Manoochehri M.; Huey E.D.","Manoochehri, Masood (55321203800); Huey, Edward D. (13604678100)","55321203800; 13604678100","Diagnosis and management of behavioral issues in frontotemporal dementia","2012","Current Neurology and Neuroscience Reports","12","5","","528","536","8","62","10.1007/s11910-012-0302-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870573312&doi=10.1007%2fs11910-012-0302-7&partnerID=40&md5=4c0060a4128f2756787b077838f6ea9c","Taub Institute for Research on Alzheimer's Disease and Aging Brain, Gertrude H. Sergievsky Center, Columbia University, New York, NY 10032, 630 West 168th Street, PandS Box 16, United States","Manoochehri M., Taub Institute for Research on Alzheimer's Disease and Aging Brain, Gertrude H. Sergievsky Center, Columbia University, New York, NY 10032, 630 West 168th Street, PandS Box 16, United States; Huey E.D., Taub Institute for Research on Alzheimer's Disease and Aging Brain, Gertrude H. Sergievsky Center, Columbia University, New York, NY 10032, 630 West 168th Street, PandS Box 16, United States","E.D. Huey; Taub Institute for Research on Alzheimer's Disease and Aging Brain, Gertrude H. Sergievsky Center, Columbia University, New York, NY 10032, 630 West 168th Street, PandS Box 16, United States; email: edh2126@columbia.edu","","","15346293","","CNNRB","22847063","English","Curr. Neurol. Neurosci. Rep.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84870573312"
"Hanson A.J.; Craft S.; Banks W.A.","Hanson, Angela J. (7201904806); Craft, Suzanne (7007034447); Banks, William A. (7202540079)","7201904806; 7007034447; 7202540079","The APOE genotype: Modification of therapeutic responses in Alzheimer's disease","2015","Current Pharmaceutical Design","21","1","","114","120","6","41","10.2174/1381612820666141020164222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919714337&doi=10.2174%2f1381612820666141020164222&partnerID=40&md5=def02a5f1e513464b1526e5949ff3357","Geriatric Research, Education, and Clinical Center, Veterans Affairs Puget Sound Health Care System, Seattle, WA, United States; Department of Medicine, University of Washington School of Medicine, Seattle, WA, United States; Department of Internal Medicine, Wake Forest School of Medicine, Winston-Salem, NC, United States","Hanson A.J., Geriatric Research, Education, and Clinical Center, Veterans Affairs Puget Sound Health Care System, Seattle, WA, United States, Department of Medicine, University of Washington School of Medicine, Seattle, WA, United States; Craft S., Department of Internal Medicine, Wake Forest School of Medicine, Winston-Salem, NC, United States; Banks W.A., Geriatric Research, Education, and Clinical Center, Veterans Affairs Puget Sound Health Care System, Seattle, WA, United States, Department of Medicine, University of Washington School of Medicine, Seattle, WA, United States","","","Bentham Science Publishers","13816128","","CPDEF","25330331","English","Curr. Pharm. Des.","Article","Final","","Scopus","2-s2.0-84919714337"
"Kotze M.J.; Rensburg S.J.V.","Kotze, Maritha J. (7004484730); Rensburg, Susan J. Van (35270572100)","7004484730; 35270572100","Pathology supported genetic testing and treatment of cardiovascular disease in middle age for prevention of alzheimer's disease","2012","Metabolic Brain Disease","27","3","","255","266","11","29","10.1007/s11011-012-9296-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864759869&doi=10.1007%2fs11011-012-9296-8&partnerID=40&md5=09f6ea15b2c1b82b43b65d5424da5771","Division of Anatomical Pathology, University of Stellenbosch, Tygerberg 7505, PO Box 19063, South Africa; Division of Chemical Pathology, National Health Laboratory Service and University of Stellenbosch, Tygerberg Hospital, Tygerberg 7505, PO Box 19113, South Africa","Kotze M.J., Division of Anatomical Pathology, University of Stellenbosch, Tygerberg 7505, PO Box 19063, South Africa; Rensburg S.J.V., Division of Chemical Pathology, National Health Laboratory Service and University of Stellenbosch, Tygerberg Hospital, Tygerberg 7505, PO Box 19113, South Africa","M.J. Kotze; Division of Anatomical Pathology, University of Stellenbosch, Tygerberg 7505, PO Box 19063, South Africa; email: maritha@sun.ac.za","","Springer New York LLC","08857490","","MBDIE","22552896","English","Metab. Brain Dis.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84864759869"
"Silveyra M.-X.; García-Ayllón M.-S.; Serra-Basante C.; Mazzoni V.; García-Gutierrez M.-S.; Manzanares J.; Culvenor J.G.; Sáez-Valero J.","Silveyra, María-Ximena (12772683100); García-Ayllón, María-Salud (6506664727); Serra-Basante, Carol (36012025900); Mazzoni, Valeria (57192200154); García-Gutierrez, María-Salud (26538549700); Manzanares, Jorge (7007128902); Culvenor, Janetta G. (7003849014); Sáez-Valero, Javier (6603788896)","12772683100; 6506664727; 36012025900; 57192200154; 26538549700; 7007128902; 7003849014; 6603788896","Changes in acetylcholinesterase expression are associated with altered presenilin-1 levels","2012","Neurobiology of Aging","33","3","","627.e27","627.e37","","27","10.1016/j.neurobiolaging.2011.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855770450&doi=10.1016%2fj.neurobiolaging.2011.04.006&partnerID=40&md5=e37e0331a4c09e8037ae8fadf09d2e98","Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain; CIBERNED, Madrid, Spain; Department of Pathology, The University of Melbourne, Melbourne, VIC, Australia","Silveyra M.-X., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain, CIBERNED, Madrid, Spain; García-Ayllón M.-S., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain, CIBERNED, Madrid, Spain; Serra-Basante C., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain, CIBERNED, Madrid, Spain; Mazzoni V., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain; García-Gutierrez M.-S., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain; Manzanares J., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain; Culvenor J.G., Department of Pathology, The University of Melbourne, Melbourne, VIC, Australia; Sáez-Valero J., Instituto de Neurociencias de Alicante, Universidad Miguel Hernández, CSIC, Sant Joan d'Alacant, Alicante, Spain, CIBERNED, Madrid, Spain","J. Sáez-Valero; Universidad Miguel Hernandez, CSIC, Instituto de Neurociencias de Alicante, 03550 Sant Joan d'Alacant, Alicante, Av. Ramon y Cajal s/n, Spain; email: j.saez@umh.es","","Elsevier Inc.","01974580","","NEAGD","21621296","English","Neurobiol. Aging","Article","Final","","Scopus","2-s2.0-84855770450"
"Aisen P.S.; Cummings J.; Schneider L.S.","Aisen, Paul S. (35397403800); Cummings, Jeffrey (7402590824); Schneider, Lon S. (7202548365)","35397403800; 7402590824; 7202548365","Symptomatic and nonamyloid/tau based pharmacologic treatment for Alzheimer disease","2012","Cold Spring Harbor Perspectives in Medicine","2","3","","","","","60","10.1101/cshperspect.a006395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866453747&doi=10.1101%2fcshperspect.a006395&partnerID=40&md5=11ae670e01ade27c6b5599130ef55fef","University of California, San Diego, CA 92093, United States; Cleveland Clinic, Cleveland, OH 44195, United States; University of Southern California, Los Angeles, CA 90007, United States","Aisen P.S., University of California, San Diego, CA 92093, United States; Cummings J., Cleveland Clinic, Cleveland, OH 44195, United States; Schneider L.S., University of Southern California, Los Angeles, CA 90007, United States","P. S. Aisen; University of California, San Diego, CA 92093, United States; email: paisen@ucsd.edu","","Cold Spring Harbor Laboratory Press","21571422","","","22393531","English","Cold Spring Harbor Perspect. Med.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84866453747"
"János K.; Magdolna P.; Anna J.; Ágnes F.; Gergely D.; Csilla F.O.; Tamás H.L.; Zoltán J.; János K.","János, Kovács (57212991905); Magdolna, Pákáski (6603871359); Anna, Juhász (7101843661); Ágnes, Fehér (57194531160); Gergely, Drótos (54795160400); Csilla, Fazekas Örsike (54881021200); Tamás, Horváth László (57212227891); Zoltán, Janka (7007162221); János, Kálmán (7103034412)","57212991905; 6603871359; 7101843661; 57194531160; 54795160400; 54881021200; 57212227891; 7007162221; 7103034412","Achetylcholinesterase (AchE) inhibition and serum lipokines in Alzheimer's disease: Friend or foe?; [Acetilkolin-észteráz gátlás és szérum lipokinek Alzheimer-kórban: Barát vagy ellenség?]","2012","Neuropsychopharmacologia Hungarica","14","1","","19","27","8","5","10.5706/nph201203002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862838271&doi=10.5706%2fnph201203002&partnerID=40&md5=edd2145e94daae857f872eb82dadc73c","Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Yale University School of Medicine, New Haven, CT, United States","János K., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Magdolna P., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Anna J., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Ágnes F., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Gergely D., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Csilla F.O., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; Tamás H.L., Yale University School of Medicine, New Haven, CT, United States; Zoltán J., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary; János K., Pszichiátriai Klinika, Szegedi Tudományegyetem, Szeged, Hungary","K. János; 6724 Szeged, Csorlo u 6/b. I. em. 5, Hungary; email: kovacs.janos@med.u-szeged.hu","","","14198711","","","22427467","English","Neuropsychopharmacologia Hungarica","Article","Final","","Scopus","2-s2.0-84862838271"
"Wiese M.; Antebi A.; Zheng H.","Wiese, Mary (24466030300); Antebi, Adam (6602686928); Zheng, Hui (7403441193)","24466030300; 6602686928; 7403441193","Intracellular trafficking and synaptic function of APL-1 in Caenorhabditis elegans","2010","PLoS ONE","5","9","e12790","1","12","11","41","10.1371/journal.pone.0012790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958478701&doi=10.1371%2fjournal.pone.0012790&partnerID=40&md5=a76cc06c0506f8ca3ebb9f5883174b8a","Huffington Center on Aging, Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX, United States; Max Planck Institute for Biology of Aging, Köln, Germany","Wiese M., Huffington Center on Aging, Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX, United States; Antebi A., Huffington Center on Aging, Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX, United States, Max Planck Institute for Biology of Aging, Köln, Germany; Zheng H., Huffington Center on Aging, Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX, United States","A. Antebi; Huffington Center on Aging, Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX, United States; email: aantebi@bcm.edu","","","19326203","","","20862215","English","PLoS ONE","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-77958478701"
"Carmo Carreiras M.; Mendes E.; Jesus Perry M.; Francisco A.P.; Marco-Contelles J.","Carmo Carreiras, M. (7801532810); Mendes, Eduarda (7103403420); Jesus Perry, M. (55254669000); Francisco, Ana Paula (57237689900); Marco-Contelles, J. (7005677052)","7801532810; 7103403420; 55254669000; 57237689900; 7005677052","The multifactorial nature of Alzheimer's disease for developing potential therapeutics","2013","Current Topics in Medicinal Chemistry","13","15","","1745","1770","25","196","10.2174/15680266113139990135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887972850&doi=10.2174%2f15680266113139990135&partnerID=40&md5=142f743bd41ad3dac268a61c6450b994","Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), University of Lisbon, 1649-003 Lisbon, Av. Prof. Gama Pinto, Portugal; Laboratorio de Química Médica (IQOG, CSIC), 28006-Madrid, C/ Juan de la Cierva 3, Spain","Carmo Carreiras M., Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), University of Lisbon, 1649-003 Lisbon, Av. Prof. Gama Pinto, Portugal; Mendes E., Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), University of Lisbon, 1649-003 Lisbon, Av. Prof. Gama Pinto, Portugal; Jesus Perry M., Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), University of Lisbon, 1649-003 Lisbon, Av. Prof. Gama Pinto, Portugal; Francisco A.P., Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), University of Lisbon, 1649-003 Lisbon, Av. Prof. Gama Pinto, Portugal; Marco-Contelles J., Laboratorio de Química Médica (IQOG, CSIC), 28006-Madrid, C/ Juan de la Cierva 3, Spain","M. Carmo Carreiras; Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), University of Lisbon, 1649-003 Lisbon, Av. Prof. Gama Pinto, Portugal; email: mcdamaso@ff.ul.pt","","Bentham Science Publishers","15680266","","CTMCC","23931435","English","Curr. Top. Med. Chem.","Review","Final","","Scopus","2-s2.0-84887972850"
"de la Torre R.; Dierssen M.","de la Torre, Rafael (55418333700); Dierssen, Mara (7003717606)","55418333700; 7003717606","Therapeutic approaches in the improvement of cognitive performance in Down syndrome: Past, present, and future.","2012","Progress in Brain Research","197","","","1","14","13","45","10.1016/B978-0-444-54299-1.00001-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860342074&doi=10.1016%2fB978-0-444-54299-1.00001-7&partnerID=40&md5=4288b3e25aa9aee04cd99a2723229568","Neurosciences Research Programme, IMIM-Hospital del Mar Research Institute and CIBEROBN, Barcelona, Spain; Genes and Disease Programme, Centre de Regulació Genómica and CIBERER, Barcelona, Spain","de la Torre R., Neurosciences Research Programme, IMIM-Hospital del Mar Research Institute and CIBEROBN, Barcelona, Spain; Dierssen M., Genes and Disease Programme, Centre de Regulació Genómica and CIBERER, Barcelona, Spain","R. de la Torre; Neurosciences Research Programme, IMIM-Hospital del Mar Research Institute and CIBEROBN, Barcelona, Spain; email: rtorre@imim.es","","Elsevier B.V.","00796123","","PBRRA","22541285","English","Prog. Brain Res.","Book chapter","Final","","Scopus","2-s2.0-84860342074"
"Bubser M.; Byun N.; Wood M.R.; Jones C.K.","Bubser, Michael (6701392489); Byun, Nellie (6508309500); Wood, Michael R. (7403448707); Jones, Carrie K. (35512504100)","6701392489; 6508309500; 7403448707; 35512504100","Muscarinic receptor pharmacology and circuitry for the modulation of cognition","2012","Handbook of Experimental Pharmacology","208","","","121","166","45","103","10.1007/978-3-642-23274-9_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856670593&doi=10.1007%2f978-3-642-23274-9_7&partnerID=40&md5=19223437fbce41068af44535797c421d","Vanderbilt Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, TN 37232, United States; Department of Pharmacology, Vanderbilt University, Nashville, TN 37232, United States; Department of Chemistry, Vanderbilt University, Nashville, TN 37232, United States","Bubser M., Vanderbilt Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, TN 37232, United States, Department of Pharmacology, Vanderbilt University, Nashville, TN 37232, United States; Byun N., Vanderbilt Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, TN 37232, United States, Department of Pharmacology, Vanderbilt University, Nashville, TN 37232, United States; Wood M.R., Vanderbilt Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, TN 37232, United States, Department of Pharmacology, Vanderbilt University, Nashville, TN 37232, United States, Department of Chemistry, Vanderbilt University, Nashville, TN 37232, United States; Jones C.K., Vanderbilt Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, TN 37232, United States","C.K. Jones; Vanderbilt Center for Neuroscience Drug Discovery, Vanderbilt University, Nashville, TN 37232, United States; email: carrie.jones@Vanderbilt.Edu","Fryer A.D.; Oregon Health and Science University, Department of Pulmonary and Critical, Care Medicine, Portland, 97239 OR; Nathanson N.M.; University of Washington, Department of Pharmacology, Seattle, 98195-7750 WA; Christopoulos A.; Monash University, Monash Institute, of Pharmaceutical Sciences, Drug Discovery Biology and Dept. of, Parkville, 3052 VIC","","18650325","978-364223273-2","","22222698","English","Handb. Exp. Pharmacol.","Review","Final","","Scopus","2-s2.0-84856670593"
"Hu B.; Ross L.; Neuhaus J.; Knopman D.; Kramer J.; Boeve B.; Caselli R.J.; Graff-Radford N.; Mendez M.F.; Miller B.L.; Boxer A.L.","Hu, Bei (55932008100); Ross, Leslie (7201761712); Neuhaus, John (7005256475); Knopman, David (7004497868); Kramer, Joel (57219148089); Boeve, Bradley (7005234927); Caselli, Richard J. (7005994312); Graff-Radford, Neill (58475004600); Mendez, Mario F. (7202908230); Miller, Bruce L. (35377631700); Boxer, Adam L. (6701463422)","55932008100; 7201761712; 7005256475; 7004497868; 57219148089; 7005234927; 7005994312; 58475004600; 7202908230; 35377631700; 6701463422","Off-label medication use in frontotemporal dementia","2010","American Journal of Alzheimer's Disease and other Dementias","25","2","","128","133","5","47","10.1177/1533317509356692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749270419&doi=10.1177%2f1533317509356692&partnerID=40&md5=a01005c4a0d9279c65a088a5828f5e7a","Department of Neurology, Memory and Aging Center, University of California, San Francisco, CA 94143, United States; Institute for Health and Aging, University of California, San Francisco, CA, United States; Department of Epidemiology and Biostatistics, University of California, San Francisco, CA, United States; Department of Neurology, Mayo Clinic, Rochester, MN, United States; Department of Neurology, Mayo Clinic, Scottsdale, AZ, United States; Department of Neurology, Mayo Clinic, Jacksonville, FL, United States; Department of Neurology, University of California, Los Angeles, CA, United States","Hu B., Department of Neurology, Memory and Aging Center, University of California, San Francisco, CA 94143, United States; Ross L., Institute for Health and Aging, University of California, San Francisco, CA, United States; Neuhaus J., Department of Epidemiology and Biostatistics, University of California, San Francisco, CA, United States; Knopman D., Department of Neurology, Mayo Clinic, Rochester, MN, United States; Kramer J., Department of Neurology, Memory and Aging Center, University of California, San Francisco, CA 94143, United States; Boeve B., Department of Neurology, Mayo Clinic, Rochester, MN, United States; Caselli R.J., Department of Neurology, Mayo Clinic, Scottsdale, AZ, United States; Graff-Radford N., Department of Neurology, Mayo Clinic, Jacksonville, FL, United States; Mendez M.F., Department of Neurology, University of California, Los Angeles, CA, United States; Miller B.L., Department of Neurology, Memory and Aging Center, University of California, San Francisco, CA 94143, United States; Boxer A.L., Department of Neurology, Memory and Aging Center, University of California, San Francisco, CA 94143, United States","A. L. Boxer; Department of Neurology, Memory and Aging Center, University of California, San Francisco, CA 94143, United States; email: aboxer@memory.ucsf.edu","","SAGE Publications Inc.","15333175","","AJADC","","English","Am. J. Alzheimer's Dis. Other Dem.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77749270419"
"Temeyer K.B.; Tuckow A.P.; Brake D.K.; Li A.Y.; Pérez De León A.A.","Temeyer, Kevin B. (6701757522); Tuckow, Alexander P. (7801338284); Brake, Danett K. (26643097300); Li, Andrew Y. (7403292292); Pérez De León, Adalberto A. (6602556807)","6701757522; 7801338284; 26643097300; 7403292292; 6602556807","Acetylcholinesterases of blood-feeding flies and ticks","2013","Chemico-Biological Interactions","203","1","","319","322","3","29","10.1016/j.cbi.2012.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875811190&doi=10.1016%2fj.cbi.2012.09.010&partnerID=40&md5=9809910c494d093bb3addd77d3b98a1c","Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States; Medical Service Corps, US Navy, Wound Infections Dept., Naval Medical Research Center, Silver Spring, MD 20910-7500, 503 Robert Grant Ave., United States","Temeyer K.B., Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States; Tuckow A.P., Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States; Brake D.K., Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States, Medical Service Corps, US Navy, Wound Infections Dept., Naval Medical Research Center, Silver Spring, MD 20910-7500, 503 Robert Grant Ave., United States; Li A.Y., Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States; Pérez De León A.A., Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States","K.B. Temeyer; Knipling-Bushland US Livestock Insect Research Laboratory, Agricultural Research Service, US Department of Agriculture, Kerrville, TX 78028-9184, 2700 Fredericksburg Road, United States; email: kevin.temeyer@ars.usda.gov","","","18727786","","CBINA","23036311","English","Chem.-Biol. Interact.","Conference paper","Final","","Scopus","2-s2.0-84875811190"
